name,rating,vicinity,type,arrondissement,latitude,longitude,user_ratings_total,zip_code
Square Henri Bataille,Note non disponible,Paris,park,16e,48.8552088,2.2625419,Aucune évaluation,75016
Square Tolstoi,Note non disponible,Paris,park,16e,48.8530065,2.2612462,Aucune évaluation,75016
Square Alfred Capus,Note non disponible,Paris,park,16e,48.8508911,2.2597467,Aucune évaluation,75016
parc du bois,Note non disponible,Paris,park,16e,48.87122069999999,2.2551104,Aucune évaluation,75016
Porte Dauphine,Note non disponible,Paris,park,16e,48.8716541,2.2750913,Aucune évaluation,75016
L'île aux Cygnes,Note non disponible,Paris,park,16e,48.8524974,2.2831654,Aucune évaluation,75016
square de Yorktown,Note non disponible,Paris,park,16e,48.8617207,2.2864022,Aucune évaluation,75016
ANDIA,4.2,"19 Chaussée de la Muette, Paris",restaurant,16e,48.8581596,2.272236900000001,5564,75016
Restaurant Bon - Paris 16,4.2,"25 Rue de la Pompe, Paris",restaurant,16e,48.8601784,2.2748475,1156,75016
Le Pré Catelan,4.6,"Bois de Boulogne, Paris",restaurant,16e,48.8639993,2.2507703,1593,75016
Wine Museum,4.3,"5 Square Charles Dickens, Paris",restaurant,16e,48.85758149999999,2.2846249,557,75016
Boulangerie Eric Kayser - Mozart,3.9,"79 Avenue Mozart, Paris",restaurant,16e,48.8529444,2.268584,192,75016
Domino's Paris 16 - Sud,4.1,"1 Rue Bosio, Paris",restaurant,16e,48.8490648,2.2651194,550,75016
Auteuil Brasserie,4.1,"78 Rue d'Auteuil, Paris",restaurant,16e,48.84833200000001,2.259869,7851,75016
Settebello,4.7,"9 Rue Duban, Paris",restaurant,16e,48.856894,2.2776,242,75016
Kura,4.4,"56 Rue de Boulainvilliers, Paris",restaurant,16e,48.857501,2.274929,418,75016
Non Solo Cucina,4.3,"135 Rue du Ranelagh, Paris",restaurant,16e,48.8563507,2.2668482,268,75016
L'Ogre,4.6,"1 Avenue de Versailles, Paris",restaurant,16e,48.851151,2.2785336,723,75016
Albarino Passy,4,"4 Rue Lekain, Paris",restaurant,16e,48.8567878,2.2786305,356,75016
HSP La Table - Huîtres et Saumons de Passy,4.8,"17 Rue de l'Annonciation, Paris",restaurant,16e,48.8562585,2.2798026,420,75016
DAROCO 16,4.2,"3 Place Clément Ader, Paris",restaurant,16e,48.85154610000001,2.2777272,1173,75016
Matsuri Passy,4.1,"2-4 Rue de Passy, Paris",restaurant,16e,48.8585433,2.2840005,1194,75016
Nina Sushi,4.4,"158 Rue de Longchamp, Paris",restaurant,16e,48.8684193,2.2750816,537,75016
Le Stella,3.9,"133 Avenue Victor Hugo, Paris",restaurant,16e,48.867548,2.280723199999999,915,75016
Café À la Fontaine,4,"12 Rue de Boulainvilliers, Paris",restaurant,16e,48.8529335,2.2760005,620,75016
Le Murat,4.3,"1 Boulevard Murat, Paris",restaurant,16e,48.8476902,2.2591146,1415,75016
Le Beaujolais d'Auteuil,4.3,"99 Boulevard de Montmorency, Paris",restaurant,16e,48.84855669999999,2.260757099999999,553,75016
Le 16e Sens,4.5,"3 Rue Gustave Courbet, Paris",restaurant,16e,48.8663084,2.2815436,119,75016
Le Tournesol Paris 16e,4.4,"2 Avenue de Lamballe, Paris",restaurant,16e,48.85467910000001,2.2831169,658,75016
Le Congrès Auteuil,4.1,"144 Boulevard Exelmans, Paris",restaurant,16e,48.847743,2.2599027,752,75016
Allo Pizza Paris,3.7,"96 Rue de la Faisanderie, Paris",restaurant,16e,48.866401,2.2741607,3,75016
Amadeus Café,4.1,"54 Bis Avenue Mozart, Paris",restaurant,16e,48.8549428,2.2694411,464,75016
Hana Passy,3.7,"21 Rue Bois le Vent, Paris",restaurant,16e,48.857526,2.275068,180,75016
Jia Le,4.3,"16 Rue Bois le Vent, Paris",restaurant,16e,48.8576705,2.276365,28,75016
Le Agra,3.7,"7 Rue Lekain, Paris",restaurant,16e,48.85642469999999,2.2784301,118,75016
Franprix,3.5,"38 Avenue Mozart, Paris",restaurant,16e,48.8560031,2.2705837,170,75016
"Numéro 41, Restaurant - Bistrot Paris 16",4.4,"41 Avenue Mozart, Paris",restaurant,16e,48.8551768,2.270144,725,75016
Le Beldi,4.6,"10 Rue Mignard, Paris",restaurant,16e,48.86284269999999,2.273866,277,75016
Chasse-Marée,4.3,"62 Avenue Mozart, Paris",restaurant,16e,48.8543053,2.2689773,193,75016
Chez Filiberto,4.6,"59 Rue de Boulainvilliers, Paris",restaurant,16e,48.857525,2.2746644,261,75016
Tayim,4.5,"9 Rue Gustave Zédé, Paris",restaurant,16e,48.8556314,2.2727531,382,75016
Ciro Bistro Italiano,4.1,"43 Rue de la Pompe, Paris",restaurant,16e,48.8615321,2.2753918,507,75016
LE 38 PIZZA,4.5,"38 Rue du Docteur Blanche, Paris",restaurant,16e,48.8534984,2.2650082,106,75016
Big Buddha Bois le Vent,4.3,"17 Rue Bois le Vent, Paris",restaurant,16e,48.8575347,2.2754427,575,75016
Magellance,Note non disponible,"79 Rue de la Tour, Paris",restaurant,16e,48.8617307,2.2780461,Aucune évaluation,75016
chez carlo,3.3,"56 Rue de la Pompe, Paris",restaurant,16e,48.862191,2.276271,15,75016
Franprix,3.6,"116 Rue de la Tour, Paris",restaurant,16e,48.86311939999999,2.275874399999999,115,75016
Subway,3.4,"58 Rue de la Pompe, Paris",restaurant,16e,48.862537,2.276555,237,75016
Caviar Latian,4.6,"36 Rue de l'Annonciation, Paris",restaurant,16e,48.8573105,2.2785164,14,75016
Le Café du Bois,3.8,"Avenue de l'Hippodrome, Paris",restaurant,16e,48.8580732,2.255101199999999,62,75016
Délice Impérial,4.1,"66 Rue de la Pompe, Paris",restaurant,16e,48.86318419999999,2.2766661,148,75016
L'Archeste,4.7,"79 Rue de la Tour, Paris",restaurant,16e,48.8617307,2.2780461,231,75016
Melanaso,Note non disponible,"24 Ter Singer, Rdc gauche, Paris",restaurant,16e,48.8565045,2.2774283,Aucune évaluation,75016
Bistrot Le 90,4.4,"90 Rue de la Tour, Paris",restaurant,16e,48.86177130000001,2.2784853,81,75016
Franprix,3.4,"69 Rue de la Tour, Paris",restaurant,16e,48.86130329999999,2.2787788,164,75016
OKA SUSHI,4.3,"8 Rue Duban, Paris",restaurant,16e,48.8567068,2.2778673,189,75016
Daikichi,4.1,"37 Rue de l'Annonciation, Paris",restaurant,16e,48.85719129999999,2.278383,136,75016
La Mandarine,3.4,Paris,restaurant,16e,48.85810970000001,2.2814429,120,75016
Planet Sushi,3.8,"75 Avenue Kléber, Paris",restaurant,16e,48.85991490000001,2.2801619,809,75016
Le chalet Bio,4.9,"14 Rue de Boulainvilliers, Paris",restaurant,16e,48.85313120000001,2.2759531,28,75016
Franprix,3.2,"53 Avenue Paul Doumer, Paris",restaurant,16e,48.85997879999999,2.280741399999999,271,75016
Pizzeria Paris 16,4.7,"117 Avenue Mozart, Paris",restaurant,16e,48.85041849999999,2.2672716,188,75016
Café Harcourt,4.8,"6 Rue de Lota, Paris",restaurant,16e,48.8673967,2.2758632,72,75016
Curty's Le Traiteur Événementiel,3.9,"26 Rue George Sand, Paris",restaurant,16e,48.8502638,2.2681521,27,75016
Le Zinc du 16,4.3,"58 Rue de la Faisanderie, Paris",restaurant,16e,48.868104,2.275283,250,75016
Maison de Balzac,4.3,"47 Rue Raynouard, Paris",museum,16e,48.8554541,2.2809102,1493,75016
Musée Marmottan Monet,4.6,"2 Rue Louis Boilly, Paris",museum,16e,48.85926130000001,2.2672282,7569,75016
Clemenceau Museum,4.6,"8 Rue Benjamin Franklin, Paris",museum,16e,48.85918099999999,2.285113,155,75016
Bibliothèque Notre-Dame de Grace de Passy,Note non disponible,"12 Rue Nicolo, Paris",museum,16e,48.8586689,2.2806666,Aucune évaluation,75016
Musée de la Contrefaçon,3.8,"16 Rue de la Faisanderie, Paris",museum,16e,48.87018430000001,2.2767783,244,75016
Pavillon Bourdan,5,"11-13 Avenue du Recteur Poincaré, Paris",museum,16e,48.8520824,2.272258,2,75016
99 Cameras Museum,4.9,"6 Rue de Lota, Paris",museum,16e,48.8673907,2.2758982,36,75016
Association WDA,Note non disponible,"44 Rue de la Faisanderie, Paris",museum,16e,48.8692234,2.275975400000001,Aucune évaluation,75016
Passage des Eaux,4.7,"9 Rue Raynouard, Paris",museum,16e,48.8576783,2.2839399,3,75016
Windsor Home Paris,4,"3 Rue Vital, Paris",playground,16e,48.8604561,2.2801045,53,75016
Queen's Boutique Hôtel,4.2,"4 Rue Bastien Lepage, Paris",playground,16e,48.8486023,2.266164400000001,182,75016
"Le Metropolitan, Paris Tour Eiffel, a Tribute Portfolio Hotel",4.1,"10 Place de Mexico, Paris",playground,16e,48.86569420000001,2.2829814,468,75016
Jonak,3.4,"41 Rue de Passy, Paris",playground,16e,48.857697,2.280696,52,75016
Toto Tissus Paris Duban,3.8,"14 Rue Duban, Paris",playground,16e,48.8570384,2.277776,54,75016
Monoprix,3.8,"18 Rue de Passy, Paris",playground,16e,48.85829649999999,2.2821037,342,75016
Swatch,4.6,"63 Rue de Passy, Paris",playground,16e,48.85772610000001,2.2785467,57,75016
Linvosges,4.2,"33-35 Rue Nicolo, Paris",playground,16e,48.8595128,2.2791521,37,75016
Paris Dauphine University,4.3,"Place du Maréchal de Lattre de Tassigny, Paris",playground,16e,48.8701419,2.2736197,300,75016
Guerlain Boutique et Suite Facialiste Passy,4.5,"93 Rue de Passy, Paris",playground,16e,48.8579877,2.275599,53,75016
SG,3.7,"93 Avenue Paul Doumer, Paris",playground,16e,48.8584,2.275383,172,75016
Calzedonia,3.8,"41 Rue de Passy, Paris",playground,16e,48.8578126,2.2808111,66,75016
SG,4.4,"17 Rue de Boulainvilliers, Paris",playground,16e,48.85311799999999,2.275739,127,75016
SG,4.5,"172 Avenue Victor Hugo, Paris",playground,16e,48.8662062,2.2768061,50,75016
LCL Banque et assurance,3.7,"141 Avenue Mozart, Paris",playground,16e,48.84915489999999,2.2664989,99,75016
Apartments WS Tour Eiffel - Nicolo,3.1,"27 Rue Nicolo, Paris",playground,16e,48.8592757,2.2794159,70,75016
Muette Stadium,4,"60 Boulevard Lannes, Paris",playground,16e,48.8651679,2.2695741,309,75016
Lycée Molière,3.2,"71 Rue du Ranelagh, Paris",playground,16e,48.8550032,2.272119500000001,75,75016
Maison de la Radio et de la Musique - Radio France,4.6,"116 Avenue du Président Kennedy, Paris",playground,16e,48.8524954,2.2782525,3716,75016
Embassy of Nigeria,3.2,"173 Avenue Victor Hugo, Paris",playground,16e,48.8660821,2.277233,151,75016
Théâtre du Ranelagh,4.6,"5 Rue des Vignes, Paris",playground,16e,48.8546134,2.2776511,1151,75016
Be You Luxury Apart'Hôtel 16,Note non disponible,"39 Rue Octave Feuillet, Paris",playground,16e,48.86275779999999,2.2700311,Aucune évaluation,75016
SG,3.8,"26 Rue de Passy, Paris",playground,16e,48.858209,2.281573,73,75016
Zara Home,3.6,"Galerie Passy-Plaza, Paris",playground,16e,48.85757880000001,2.2790186,315,75016
ENCHEREXPERT,4.5,"84 Avenue Mozart, Paris",playground,16e,48.8521185,2.2677802,10,75016
Piscine Henry de Montherlant,3.9,"32 Boulevard Lannes, Paris",playground,16e,48.8673286,2.2717663,373,75016
SG,3.8,"118 Rue Jean de la Fontaine, Paris",playground,16e,48.84857400000001,2.265089,142,75016
Apprentis d'Auteuil,4.3,"40 Rue Jean de la Fontaine, Paris",playground,16e,48.85097630000001,2.2717428,361,75016
Maison de la Literie | Prestige,3.9,"1 Boulevard Emile Augier, Paris",playground,16e,48.8587265,2.2724864,47,75016
La Scarpa,3.9,"50 Rue Vital, Paris",playground,16e,48.858313,2.2774503,7,75016
Janson de Sailly School,3.8,"106 Rue de la Pompe, Paris",playground,16e,48.8655067,2.2795519,151,75016
MONOPRIX,3.5,"60-64 Rue d'Auteuil, Paris",playground,16e,48.8480733,2.2615829,302,75016
Maje - Paris 16 - Rue de la Pompe,4.4,"143 Rue de la Pompe, Paris",playground,16e,48.86829789999999,2.281188,24,75016
La Châtelaine,4.5,"170 Avenue Victor Hugo, Paris",playground,16e,48.866285,2.277036299999999,16,75016
Audika - Audiologist Paris Mozart,4.7,"12 Avenue Mozart, Paris",playground,16e,48.8575023,2.273011299999999,15,75016
Parc Clichy-Batignolles - Martin Luther King,4.4,"147 Rue Cardinet, Paris",park,17e,48.8911732,2.3143031,6242,75017
Parc d'Alsace,4.2,"38 Rue d'Alsace, Levallois-Perret",park,17e,48.8922712,2.2975209,340,75017
Square Alexis Clérel de Tocqueville,4.1,"89 Rue de Tocqueville, Paris",park,17e,48.88677849999999,2.3065822,30,75017
luxembourghaven,Note non disponible,"17 Rue de la Félicité, Paris",park,17e,48.8869625,2.310030499999999,Aucune évaluation,75017
La petite ceinture paris 17,3.9,"La petite ceinture du, Boulevard Pereire, Paris",park,17e,48.8877394,2.3070967,46,75017
Parc Promenade Pereire,4.4,"51 Rue de Monbel, Paris",park,17e,48.88751250000001,2.3061399,37,75017
Pc,1,"14 Boulevard Pereire, Paris",park,17e,48.8878781,2.3087966,1,75017
Petite Ceinture du 17e (PC 17),Note non disponible,"2 Boulevard Pereire, Paris",park,17e,48.887998,2.310648,Aucune évaluation,75017
Square Paul Paray,3.7,"24 Rue Christine de Pisan, Paris",park,17e,48.8897689,2.3080952,32,75017
Parc Street Workout - Les Hauts de Malesherbes,4.7,"16P Rue Christine de Pisan, Paris",park,17e,48.8903823,2.3077824,59,75017
Domicile,Note non disponible,"97 Avenue de Villiers, Paris",park,17e,48.88453,2.300278,Aucune évaluation,75017
Truffaut,4.5,"17 Place Françoise Dorin, Paris",park,17e,48.889253,2.3137,777,75017
Jardin Claire-Motte,4.2,"Rue Marguerite Long, Paris",park,17e,48.8918262,2.3045737,49,75017
square,Note non disponible,"Place Charles Fillion, Paris",park,17e,48.88786409999999,2.316943,Aucune évaluation,75017
Square Albert Besnard,4.6,"Buste d'Albert Besnard, Place du Maréchal Juin, Paris",park,17e,48.88493649999999,2.2973114,10,75017
Jardin André-Ulmann,4.1,"28 Avenue Brunetière, Paris",park,17e,48.88939370000001,2.2985002,250,75017
La Friche Malesherbes,Note non disponible,"10 rue Stéphane Grappelli, 10 Rue Albert Roussel, Paris",park,17e,48.892713,2.3046102,Aucune évaluation,75017
Square Jérôme Bellat,3.7,"2 Place Stuart Merrill, Paris",park,17e,48.8860203,2.2941029,15,75017
Square Sainte-Odile,4.2,"9 Boulevard de la Somme, Paris",park,17e,48.88764339999999,2.2933915,244,75017
Square Valentin,4,"Rue Jules Guesde, Levallois-Perret",park,17e,48.89022680000001,2.2947049,2,75017
Zone composteurs,4.5,"8 Rue Chance Milly, Clichy",park,17e,48.8963528,2.3044025,2,75017
Square Ernest-Gouin (ex- Boulay-Level),3.6,"Unnamed Road, Rue Ernest Gouin, Paris",park,17e,48.8941085,2.3183516,80,75017
plaza de la concordia,Note non disponible,"5 Rue de Paris, Clichy",park,17e,48.89669289999999,2.30797,Aucune évaluation,75017
Parc Wilson,3.5,"14 Rue d'Alsace, Levallois-Perret",park,17e,48.8896364,2.2923799,2,75017
Parc Gustave Eiffel,4.6,"Unnamed Road, 92300, Levallois-Perret",park,17e,48.8910188,2.2932357,248,75017
Parc Youri Gagarine,4.3,"20 Rue de Lorraine, Levallois-Perret",park,17e,48.89226300000001,2.294223799999999,8,75017
Promenade Pereire,4.4,"Boulevard Pereire, Paris",park,17e,48.88191080000001,2.291672399999999,612,75017
Square Olave and Robert Baden-Powell,3.9,"59 Rue Bayen, Paris",park,17e,48.882463,2.2905844,83,75017
Square Ernest Chausson,2.4,"55 Avenue de Clichy, Paris",park,17e,48.8874166,2.3249541,7,75017
square de l'Amérique-Latine,4.2,"8 Place de la Porte de Champerret, Paris",park,17e,48.8860767,2.2900969,9,75017
SARL Patrick,Note non disponible,"2 Rue des Colonels Renard France 26 Rue du Président Wilson 75017, Levallois-Perret",park,17e,48.89078459999999,2.291715,Aucune évaluation,75017
Square du Caporal Peugeot,2,"2 Rue du Caporal Peugeot, Paris",park,17e,48.8870473,2.2901019,5,75017
Jardin Public,3.9,"143 Rue Louis Rouquier, Levallois-Perret",park,17e,48.8939054,2.2946801,7,75017
Parc Chance Milly,5,"33 Rue Chance Milly, Clichy",park,17e,48.897303,2.3032588,1,75017
Square Auguste-Balagny,3.8,"Place de la Porte de Champerret, Paris",park,17e,48.88645950000001,2.2896335,48,75017
Frenk logs home,Note non disponible,"22 Avenue de Wagram, Paris",park,17e,48.8762244,2.2971123,Aucune évaluation,75017
Paul Didier Garden,4.1,"12 Rue du Colonel Manhes, Paris",park,17e,48.8951698,2.3194624,51,75017
Tulipe Garden,4.5,"20 Rue Brey, Paris",park,17e,48.8767484,2.29555,4,75017
Square Edith-de-Villepin,4.2,"118 Rue Aristide Briand, Levallois-Perret",park,17e,48.8944565,2.2940977,123,75017
Square du Passage Moncey,3.4,"Passage Moncey, Paris",park,17e,48.89002989999999,2.3257428,14,75017
Square des Deux-Nèthes,4,"24 Avenue de Clichy, Paris",park,17e,48.88556759999999,2.3271937,197,75017
Menelik,4.3,"4 Rue Sauffroy, Paris",restaurant,17e,48.8907184,2.3204948,834,75017
Restaurant Alexandra,4.4,"3 Rue Rivay, Levallois-Perret",restaurant,17e,48.89121369999999,2.2920723,97,75017
Le Paradis du Fruit - Wagram,4.4,"32 Avenue de Wagram, Paris",restaurant,17e,48.8767298,2.2975071,3165,75017
Fuxia - Restaurant Italien Batignolles,3.6,"69 Place du Docteur Félix Lobligeois, Paris",restaurant,17e,48.886427,2.317935,1192,75017
I Love Bo Bun,4.2,"108 Rue des Dames, Paris",restaurant,17e,48.8825665,2.316500999999999,269,75017
Le Costaud des Batignolles,4.3,"10 Rue Brochant, Paris",restaurant,17e,48.8884274,2.3175723,564,75017
Kokoya,4.6,"5 Rue des Batignolles, Paris",restaurant,17e,48.8833411,2.3233828,401,75017
Rimal Paris: L'Atelier,4.2,"94 Boulevard Malesherbes, Paris",restaurant,17e,48.8811256,2.3126419,1404,75017
Gaston Restaurant,4.4,"11 Rue Brochant, Paris",restaurant,17e,48.8885459,2.3172181,1135,75017
The Neuville hotel Paris,4.3,"3 Rue Verniquet, Paris",restaurant,17e,48.887033,2.300566,401,75017
Dessirier,4.5,"9 Place du Maréchal Juin, Paris",restaurant,17e,48.88481289999999,2.2963494,613,75017
Maison Rostang,4.4,"20 Rue Rennequin, Paris",restaurant,17e,48.88142800000001,2.2984965,634,75017
La Fourchette du Printemps,4.5,"30 Rue du Printemps, Paris",restaurant,17e,48.8876477,2.3103545,245,75017
Le Bistrot Flaubert,4.3,"10 Rue Gustave Flaubert, Paris",restaurant,17e,48.8814832,2.298731,360,75017
A la Ville de Petrograd,4.1,"13 Rue Daru, Paris",restaurant,17e,48.8780382,2.3017656,290,75017
Saïdoune,4.5,"35 Rue Legendre, Paris",restaurant,17e,48.88475740000001,2.3151143,655,75017
Hippopotamus,4,"46 Avenue de Wagram, Paris",restaurant,17e,48.8775009,2.2981328,4338,75017
Brasserie La Lorraine,4.1,"2 Place des Ternes, Paris",restaurant,17e,48.87789,2.298893000000001,3254,75017
Thai at home Batignolles,4.3,"44 Rue des Moines, Paris",restaurant,17e,48.8894969,2.3201332,425,75017
Les Puces Des Batignolles,4.1,"110 Rue Legendre, Paris",restaurant,17e,48.88805619999999,2.3210791,787,75017
Sushi bâ,3.5,"99 Rue des Dames, Paris",restaurant,17e,48.88298890000001,2.3183288,60,75017
Mariage Frères Étoile,4.4,"260 Rue du Faubourg Saint-Honoré, Paris",restaurant,17e,48.877426,2.300213,580,75017
Les Gourmets des Ternes,4,"87 Boulevard de Courcelles, Paris",restaurant,17e,48.87816249999999,2.2993451,593,75017
Le Bloc,4,"21 Rue Brochant, Paris",restaurant,17e,48.889084,2.317919,1190,75017
A l'Improviste,4.6,"21 Rue Médéric, Paris",restaurant,17e,48.8811116,2.3039539,96,75017
Restaurant Aux 3 Marches,4.2,"11 Rue Jouffroy d'Abbans, Paris",restaurant,17e,48.88672820000001,2.312298,299,75017
Chez Gabrielle,4.7,"7 Rue de l'Étoile, Paris",restaurant,17e,48.876737,2.296148000000001,907,75017
Domino's Pizza Paris 17 - Batignolles,4.1,"58 Rue Legendre, Paris",restaurant,17e,48.8851893,2.3162041,731,75017
Le Grenier du Rire Dîner Spectacle Paris,4.8,"3 Rue Rennequin, Paris",restaurant,17e,48.8807389,2.2991938,1282,75017
Le Petit Amalfi,4.5,"31 Rue de Turin, Paris",restaurant,17e,48.8824662,2.3241262,819,75017
"Agapé, Restaurant gastronomique Paris 17ème",4.4,"51 Rue Jouffroy d'Abbans, Paris",restaurant,17e,48.88485389999999,2.3069514,418,75017
TotalEnergies,4.3,"190 Avenue de Clichy, Paris",restaurant,17e,48.8936458,2.3152559,217,75017
Sushi Shop Paris Courcelles,3.4,"178 Rue de Courcelles, Paris",restaurant,17e,48.88411020000001,2.2984539,264,75017
Chez Ly...Restaurant,3.8,"95 Avenue Niel, Paris",restaurant,17e,48.8841021,2.2967579,259,75017
Un Air de Famille,4.2,"118 Rue des Dames, Paris",restaurant,17e,48.88234970000001,2.3158063,355,75017
School Hospitality Of Paris - School Jean Drouant,4.4,"20 Rue Médéric, Paris",restaurant,17e,48.880845,2.3040459,68,75017
La Luna,4.5,"69 Rue du Rocher, Paris",restaurant,17e,48.8793534,2.3182522,185,75017
Schwartz's Deli,4.4,"22 Avenue Niel, Paris",restaurant,17e,48.8804612,2.2955058,2649,75017
LA PLACE ITALIENNE Paris 17 - Da Faustino (Ex-Alice pizza),4.2,"57 Rue des Dames, Paris",restaurant,17e,48.88378600000001,2.321708000000001,587,75017
Nina Sushi,4,"86 Avenue de Villiers, Paris",restaurant,17e,48.88450599999999,2.3020086,284,75017
Villa Punjab,4.4,"15 Rue Léon Jost, Paris",restaurant,17e,48.88083,2.3020478,345,75017
Le Café Dumas,4,"34 Avenue de Villiers, Paris",restaurant,17e,48.88247399999999,2.312097000000001,654,75017
Petrus,4.3,"12 Place du Maréchal Juin, Paris",restaurant,17e,48.8852269,2.2965315,422,75017
Augusta Restaurant,4.2,"98 Rue de Tocqueville, Paris",restaurant,17e,48.8867088,2.3087836,5,75017
Restaurant Frederic Simonin,4.7,"25 Rue Bayen, Paris",restaurant,17e,48.8799302,2.294291599999999,419,75017
Jacques Faussat,4.6,"54 Rue Cardinet, Paris",restaurant,17e,48.88280550000001,2.3066069,543,75017
Le Progrès,4.5,"62 Rue Legendre, Paris",restaurant,17e,48.885384,2.316532,489,75017
Franprix,4,"1 Bis Rue Gounod, Paris",restaurant,17e,48.8823861,2.3009182,94,75017
Scorzo,3.9,"154 Boulevard Haussmann, Paris",restaurant,17e,48.87534169999999,2.3113843,1380,75017
Helen Restaurant,4.5,"3 Rue Berryer, Paris",restaurant,17e,48.875053,2.304002,254,75017
Miam Miam,4.4,"127 Rue Aristide Briand, Levallois-Perret",restaurant,17e,48.8956363,2.2956078,197,75017
Les Caves Populaires,4.4,"22 Rue des Dames, Paris",restaurant,17e,48.8847731,2.3246528,639,75017
ART42 - Musée d'art urbain,4.6,"89 Boulevard Bessières, Paris",museum,17e,48.8961827,2.3191764,141,75017
AAMSPP,Note non disponible,"1 Place Jules Renard, Paris",museum,17e,48.8845249,2.288820400000001,Aucune évaluation,75017
Association WDA,3.8,"3 Villa Jacquemont, Paris",museum,17e,48.888066,2.322406,5,75017
Hanoeuf,3,"96 Boulevard Bessières, Paris",museum,17e,48.896652,2.318356,2,75017
Monceau Wagram Hotel - Paris,3.8,"7 Rue Rennequin, Paris",playground,17e,48.8808971,2.2989927,684,75017
Logis Hôtel Jardin de Villiers,4.4,"18 Rue Claude Pouillet, Paris",playground,17e,48.8840324,2.3150084,363,75017
Pavillon Monceau Hotel - Paris,4,"43 Rue Jouffroy d'Abbans, Paris",playground,17e,48.885291,2.307961,532,75017
Best Western Plus Opéra Batignolles,4.1,"165 Rue de Rome, Paris",playground,17e,48.88708159999999,2.3143217,388,75017
ResidHotel Imperial Rennequin,4.3,"34 Rue Rennequin, Paris",playground,17e,48.8822145,2.2977809,224,75017
Courcelles Etoile,4.1,"184 Rue de Courcelles, Paris",playground,17e,48.8844714,2.2980331,384,75017
Pavillon Courcelles - Parc Monceau 3 Stars,2.9,"25 Rue de Saussure, Paris",playground,17e,48.88416580000001,2.3161102,254,75017
Art Hotel Batignolles,4,"110 Rue Legendre, Paris",playground,17e,48.8880344,2.3210277,205,75017
ibis Paris 17 Clichy-Batignolles,3.5,"Unknown, 10 Rue Bernard Buffet, Paris",playground,17e,48.89231509999999,2.3147363,7073,75017
The Kooples Siège Social,2.8,"11 Rue de Prony, Paris",playground,17e,48.8807998,2.307332,55,75017
Clinique Internationale du Parc Monceau,4.2,"21 Rue de Chazelles, Paris",playground,17e,48.88001750000001,2.3043634,1143,75017
Maison Eugénie,3.6,"167 Rue de Rome, Paris",playground,17e,48.88719769999999,2.3142174,356,75017
Le 61 Berthier,4.8,"61 Boulevard Berthier, Paris",playground,17e,48.8865608,2.2968292,4,75017
Novotel Paris 17,4,"34 Avenue de la Porte d'Asnières, Paris",playground,17e,48.89198150000001,2.3022626,1607,75017
Red Bull,4.1,"29 Rue Cardinet, Paris",playground,17e,48.88212499999999,2.303347,38,75017
Lagrange France,3.4,"9 Rue le Châtelier, Paris",playground,17e,48.8858769,2.2955259,18,75017
Tropicalement Vôtre,4.8,"22 Rue Georges Picquart, Paris",playground,17e,48.88896889999999,2.3110106,26,75017
SEECHAC,4.5,"Musée Cernuschi, 7 Avenue Velasquez, Paris",playground,17e,48.8795553,2.3124514,34,75017
Maje - Paris 17 - Courcelles,4.5,"106 Rue de Courcelles, Paris",playground,17e,48.8799514,2.3025522,16,75017
Linvosges,3.2,"97 Rue de Courcelles, Paris",playground,17e,48.8808539,2.3012323,37,75017
CAT Assurances,2.3,"16 Rue Médéric, Paris",playground,17e,48.8805934,2.3034609,6,75017
TRIBE Paris Batignolles,4.2,"176 Rue Cardinet, Paris",playground,17e,48.8904671,2.3176201,368,75017
LEGO SAS,3.7,"75 Rue de Tocqueville, Paris",playground,17e,48.8865586,2.3085107,38,75017
L'Ébéniste du vin - Bar et cave à vin,4.4,"72 Rue Boursault, Paris",playground,17e,48.8861227,2.317989500000001,436,75017
Le King Sauna,3.2,"21 Rue Bridaine, Paris",playground,17e,48.8850698,2.3192353,96,75017
SG,4.6,"91 Avenue de Wagram, Paris",playground,17e,48.8815075,2.3004311,96,75017
Pool Champerret,3.3,"36 Boulevard de Reims, Paris",amusement_park,17e,48.8886414,2.295603400000001,579,75017
Square Epinettes,4.1,"9 Rue Maria Deraismes, Paris",park,18e,48.89433649999999,2.3265721,806,75018
partagé Baudélire Garden,5,"27 Rue Baudelique, Paris",park,18e,48.8932441,2.3476101,7,75018
Les Jardins du Ruisseau,4.5,"110bis Rue du Ruisseau, Paris",park,18e,48.8974384,2.3426495,306,75018
partagé Marcadet Montcalm Garden,Note non disponible,"2 Rue Montcalm, Paris",park,18e,48.89179549999999,2.335548499999999,Aucune évaluation,75018
Animation et recrutement Camping,4,"26 Rue Damrémont, Paris",park,18e,48.8886921,2.333363899999999,5,75018
Square Carpeaux,4.3,"23 Rue Carpeaux, Paris",park,18e,48.8916997,2.3317607,315,75018
Square Marc-Seguin,3.1,"27 Rue Marc Seguin, Paris",park,18e,48.8920086,2.3613054,12,75018
Square de la Madone,3.8,"30 Rue Marc Seguin, Paris",park,18e,48.8926664,2.361490499999999,207,75018
Square street Henri Huchard,3.3,"36 Avenue de la Porte de Saint-Ouen, Paris",park,18e,48.8997432,2.3307243,24,75018
Square Léon Serpollet,4.4,"25 Rue des Cloys, Paris",park,18e,48.892218,2.338835,836,75018
Les Jardins de Guinot,4.4,"4 Rue Claude Guinot, Saint-Ouen-sur-Seine",park,18e,48.90544089999999,2.344817,29,75018
